% Model:              Luke_electric_field_simulation_V2.mph
% Version:            COMSOL 5.6.0.401
% Date:               Mar 11 2024, 22:31
% Dimension:          3
% Nodes:              5305
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
15.831672231075302        32.2180537430967         5.551115123125783E-17    123.85979992130913
13.301241457957534        42.364996507229584       0                        136.6315526982578
17.281297399997285        38.273705348655376       2.7755575615628914E-17   111.9498487068408
17.121377960486328        41.334283191211          0                        104.80436815569257
17.42224556219284         38.06571735360401        0                        115.58163261853528
19.34427370217216         37.817711562263554       0                        117.53654607590883
7.937955855029924         45.5591176787112         0                        594.8206237913198
6.739257331611391         49.999999999999986       0                        -10.421188409625008
3.755089722487134         49.999999999999986       2.220446049250313E-16    6.45100811222108E-13
7.518842640305579         46.55681357136435        0                        468.66463182566144
12.078794300501595        48.717457288223365       3.469446951953614E-18    90.3504139096118
11.684908632550322        49.716972191197435       0                        -10.376814072095145
11.793674668357124        49.91614959205505        0                        80.44755558418065
11.742891174167251        49.9526788188088         0                        -56.59080699387646
11.771192250656478        49.94971854116136        0                        -6.963661770683107
11.71440220004214         50                       0                        -6.445849098602515
13.23126911320087         44.81661852081989        9.71445146547012E-17     152.59485263178613
15.843065732976488        43.697881131874155       2.220446049250313E-16    100.09471288715572
14.335646189945018        40.54007830977321        6.938893903907228E-17    109.19834466700371
11.784804061477052        49.97608161360049        6.938893903907228E-18    13.701145923809625
17.434818785121784        45.22206709035518        0                        79.94592867392355
17.401103098474955        41.919511053262525       0                        104.06110051612428
18.005994699741642        46.493099662603974       3.3306690738754696E-16   54.45433080132716
18.233669267130125        45.64524069072845        0                        68.31021824021576
18.707938148440867        45.063486059743944       2.220446049250313E-16    71.82069527372073
11.826117577170171        49.942013845807594       0                        57.34065999757671
15.719847499388875        45.14315590527505        -1.1102230246251565E-16  102.92345811269111
33.39486981842678         26.567613360119765       1.6653345369377348E-16   133.05641073565147
33.34133689167234         26.905720783706048       -2.7755575615628914E-16  131.977027738742
33.5672452722033          26.912248020261995       -2.220446049250313E-16   131.25563354060625
32.865732732139705        26.612334436724634       2.7755575615628914E-17   134.52160729328892
32.976214487240554        27.394898287078437       5.551115123125783E-17    131.33703037097158
34.99630214512506         22.940276311532248       -1.1102230246251565E-16  140.3150881206202
34.2286436268982          25.95571555245931        1.1102230246251565E-16   132.70608386613955
34.01503825284208         26.794778770945427       0                        130.37913794861885
36.65358253307318         20.154963031878324       0                        143.4016785330874
36.0463966341237          22.65877548322704        -5.551115123125783E-17   138.09871578086745
35.73684712735929         19.27617968682555        2.220446049250313E-16    148.29140160082517
37.135138900405465        18.89578026839357        1.1102230246251565E-16   145.30895607658195
39.00525583535189         20.225867189847612       -1.1102230246251565E-16  138.09599984744548
20.86373812488864         36.280087061339025       0                        127.33389803797834
22.36856911845992         35.63997518149086        1.1102230246251565E-16   125.26831163306878
21.652505363352706        34.823331336533606       2.220446049250313E-16    133.3895290626557
20.94325382478665         33.090418609494506       0                        143.66562048865651
18.509548337901037        21.53116995884206        -5.551115123125783E-17   164.9854670827763
14.930498824082312        28.044558731858064       0                        106.0398039258456
15.858438058688598        31.57496268567394        0                        124.56739425586329
17.566469155765724        28.991922147645266       2.220446049250313E-16    157.7181954182494
22.993135431911078        27.569282967922078       -2.220446049250313E-16   163.99046564366864
16.151031798855314        31.857084263892897       0                        132.82806246411732
18.997681853443193        29.947073894039832       -4.440892098500626E-16   162.71083529883873
20.573347623262656        32.1866275994283         0                        149.62753373977262
21.901252197147382        28.862914927646045       0                        158.86122247060973
20.70362417858471         32.56163620259937        0                        146.68151611599407
23.032983269529353        28.538887703499082       0                        159.5567560086651
20.96191765531023         32.214634550326004       0                        146.68670841137117
28.271815775618506        27.413250467335004       0                        145.8889025682825
31.145031374792335        29.11766076708255        0                        130.09238154773524
31.034716810449858        26.27114454073969        1.1102230246251565E-16   141.53841651652414
28.6557254018194          27.471673423738316       1.1102230246251565E-16   144.26479986993212
