Model:,Luke_electric_field_simulation_V2.mph,,,
Version:,COMSOL,5.6.0.401,,
Date:,Mar,11,"2024,",22:13
Dimension:,3,,,
Nodes:,46324,,,
Expressions:,1,,,
Description:,Multislice,,,
x,y,z,Color,
-21.95766454,-7.09E-15,4.650712667,6.969023016,
-20.94750977,-7.22E-15,4.108637634,8.49154588,
-21.50439293,-7.11E-15,4.164775258,7.14148616,
-21.13388061,-7.13E-15,3.915355818,7.432173178,
-21.59863206,-7.10E-15,4.228214633,7.067550453,
-21.25913918,-7.08E-15,4.580296542,8.45104734,
-21.06563784,-7.16E-15,4.287427419,8.476194267,
-21.7990576,-7.11E-15,4.81520105,7.542795285,
-21.47432111,-7.08E-15,4.905979784,8.42308286,
-21.57076859,-7.11E-15,5.05195545,8.328023001,
-23.24317512,-7.08E-15,6.001504049,5.299497422,
-23.83008786,-7.10E-15,5.761633765,4.360531873,
-23.16377531,-7.12E-15,5.538319384,5.314786043,
-22.48859248,-7.10E-15,5.312032133,6.35947549,
-23.06212687,-7.11E-15,5.836077915,5.535169394,
-23.88541901,-7.10E-15,5.843078533,4.295470402,
-22.98938182,-7.08E-15,6.04916979,5.552936236,
-23.24877745,-7.08E-15,6.430987592,5.135170244,
-22.84334972,-7.09E-15,5.834217609,5.78812619,
-22.42475201,-7.15E-15,5.212960861,6.48457832,
-22.39342748,-7.17E-15,5.212861313,6.585696091,
-22.40743008,-7.12E-15,5.230925122,6.56356114,
-22.14376235,-7.06E-15,4.690520719,6.421594251,
-22.32192163,-7.10E-15,5.21263407,6.735458311,
-22.54753804,-7.11E-15,4.701588693,5.813342369,
-21.45390811,-7.11E-15,3.748161432,6.527714175,
-21.76971074,-7.08E-15,3.583174271,5.674714196,
-22.11826819,-7.05E-15,3.401074767,4.733241703,
-21.63102034,-7.10E-15,4.106096849,6.812091008,
-22.18159373,-7.11E-15,3.923653552,5.503090921,
-22.17325366,-7.11E-15,3.854829064,5.401700508,
-26.51835148,-7.11E-15,7.257098677,1.947560925,
-26.46341671,-7.10E-15,7.164962583,2.01774167,
-26.19874965,-7.17E-15,6.721065393,2.231926976,
-24.51996326,-7.09E-15,6.870558799,3.713955652,
-24.72283398,-7.12E-15,6.852493466,3.516861409,
-25.35935646,-7.08E-15,6.795812096,2.898463088,
-25.95447864,-7.08E-15,6.74281736,2.320286239,
-26.07924259,-7.11E-15,5.952829524,2.356238338,
-26.07869203,-7.11E-15,5.949290297,2.357001591,
-18.95410993,-7.12E-15,3.483159532,12.48877955,
-18.80867101,-7.09E-15,3.956749905,15.22624285,
-18.84422947,-7.09E-15,3.840961466,14.55316556,
-18.70744701,-7.11E-15,3.460731695,13.57896851,
-19.41877995,-7.13E-15,3.733058732,11.44930208,
-19.34155508,-7.13E-15,3.518387999,10.94250045,
-18.9727547,-7.09E-15,3.971669222,14.50452076,
-18.88849371,-7.17E-15,3.964007788,14.87514271,
-18.25438563,-7.11E-15,3.906351483,17.66426711,
-19.52260178,-7.08E-15,4.021664092,12.22623178,
-19.84822894,-7.11E-15,3.746869262,10.53553379,
-19.95662113,-7.08E-15,3.870915308,10.59255505,
-19.57709429,-7.09E-15,3.436577707,10.26622194,
-19.71888886,-7.11E-15,3.387327925,9.759090728,
-20.27726933,-7.08E-15,3.759543945,9.394322362,
-19.84264463,-7.13E-15,3.910502989,11.01847472,
-19.89993556,-7.14E-15,3.890604018,10.8043838,
-23.73171668,-7.12E-15,7.193010039,4.609019378,
-23.52680315,-7.17E-15,7.049580648,4.709417939,
-23.57761149,-7.15E-15,7.109578849,4.851218643,
-22.89799314,-7.10E-15,6.878905282,5.907287801,
-22.38483942,-7.08E-15,5.261301325,6.650366046,
-21.63792418,-7.05E-15,5.59694242,8.544827134,
-22.42902412,-7.11E-15,5.752662023,6.69458572,
-22.39048735,-7.11E-15,6.03772025,6.861092457,
-22.04335191,-7.17E-15,6.193712403,7.742180123,
-22.36094752,-7.09E-15,6.256227717,6.988725909,
-21.93141301,-7.13E-15,6.028943762,7.97111933,
-21.1282766,-7.11E-15,6.013589566,9.93765641,
-21.75847268,-7.12E-15,6.321728504,8.475657291,
-22.5886278,-7.10E-15,6.727638859,6.549770919,
-22.3152862,-7.11E-15,6.593986506,7.183899223,
-20.92831757,-7.11E-15,5.915818149,10.55973413,
-22.36007124,-7.11E-15,5.242143005,6.663552768,
-21.23030893,-7.13E-15,5.509749727,9.426408837,
-21.43575987,-7.13E-15,5.233493014,8.739071116,
-20.50288874,-7.09E-15,4.407227553,9.925290712,
-20.11528687,-7.10E-15,4.115621215,10.53114976,
-20.44662063,-7.12E-15,4.626628374,10.46591865,
-20.32352573,-7.13E-15,5.106600537,11.64862325,
-19.9730357,-7.11E-15,5.314720718,12.88130794,
-20.18593965,-7.11E-15,5.643076754,12.9705601,
-19.92593491,-7.11E-15,4.80747916,12.53793931,
-19.87024325,-7.10E-15,4.207720288,11.50031787,
-19.92967604,-7.08E-15,3.97597974,10.84088193,
-20.18766052,-7.11E-15,4.716573494,11.51791757,
-19.75031303,-7.11E-15,4.675352725,12.63433131,
-19.81032674,-7.09E-15,4.847633568,12.70088037,
-20.09805171,-7.19E-15,5.673603043,13.01993788,
-20.62699926,-7.09E-15,3.923295308,8.876711018,
-20.14416272,-7.11E-15,5.805973522,12.7369313,
-20.7044515,-7.12E-15,4.435462519,9.549868708,
-20.81638453,-7.12E-15,5.175640334,10.12777431,
-20.75904654,-7.10E-15,4.796482305,9.831740646,
-20.60406836,-7.11E-15,5.870397231,11.66865909,
-20.8977281,-7.11E-15,5.71353969,10.54774778,
-20.84871113,-7.11E-15,5.904666858,11.04414991,
-20.94037145,-7.11E-15,4.338768848,9.050338093,
-20.91867952,-7.13E-15,5.038090819,9.75380147,
-20.91567524,-7.24E-15,5.134945246,9.851229472,
-20.96839562,-7.13E-15,5.113337379,9.716351354,
-21.24613601,-6.99E-15,4.999503266,9.005789277,
-20.98827291,-7.12E-15,4.944513051,9.514702689,
-34.2318845,-7.09E-15,9.766225146,0.121032999,
-34.15800228,-7.12E-15,9.425775118,0.143481966,
-33.71237491,-7.11E-15,9.879320565,0.128261096,
-33.89327277,-7.13E-15,10.10240634,0.109693828,
-34.14279576,-7.09E-15,9.854674409,0.118049664,
-34.17669502,-7.14E-15,9.821018482,0.119184856,
-33.86958807,-7.11E-15,9.442289888,0.149572503,
-33.79931735,-7.13E-15,9.637632685,0.140046788,
-34.01718864,-7.12E-15,9.031980851,0.169580854,
-33.68528595,-7.11E-15,10.30890025,0.103148647,
-33.58144607,-7.12E-15,10.24328452,0.110444048,
-34.39056977,-7.11E-15,10.31404878,0.085550919,
-34.41698675,-7.15E-15,10.25603197,0.08833578,
-34.35788114,-7.19E-15,10.238694,0.090681502,
-33.98379436,-7.11E-15,10.31107935,0.094889748,
-34.05694844,-7.13E-15,10.15041877,0.102624609,
-34.19144891,-7.20E-15,9.855029574,0.116839629,
-34.20337211,-7.17E-15,9.828843907,0.118099762,
-34.48015864,-7.10E-15,10.1172942,0.09501226,
-34.56341041,-7.12E-15,9.934457109,0.103810933,
-34.29522224,-7.10E-15,9.855787114,0.114454509,
-34.62048937,-7.11E-15,10.31572718,0.08027238,
-34.28277415,-7.09E-15,10.31326188,0.088025712,
-33.29940374,-7.11E-15,9.783439592,0.157274937,
-33.57125123,-7.13E-15,9.704151409,0.147710801,
-33.40303634,-7.08E-15,9.495355399,0.171478669,
-33.01736141,-7.16E-15,9.323594667,0.204189255,
-33.2176058,-7.11E-15,9.265190545,0.197679017,
-33.51727503,-7.11E-15,9.177787759,0.186580456,
-33.63000501,-7.13E-15,9.144908457,0.182405383,
-33.69190106,-7.11E-15,9.462499977,0.157284635,
-33.38130734,-7.13E-15,9.916976132,0.143651267,
-33.14099024,-7.11E-15,9.525160475,0.1836251,
-32.00567003,-7.11E-15,9.759725827,0.225789653,
-31.7316362,-7.08E-15,9.858214144,0.237014696,
-31.89671475,-7.11E-15,9.925624445,0.216823812,
-31.64028351,-7.08E-15,10.02972597,0.225607881,
-31.50145685,-7.10E-15,9.76421975,0.265370236,
-31.7236423,-7.11E-15,10.18914981,0.201241612,
-32.16620239,-7.12E-15,10.48619453,0.137498967,
-32.4219853,-7.11E-15,10.33183718,0.141832313,
-32.31780646,-7.08E-15,10.18634517,0.158754336,
-32.81924689,-7.11E-15,10.50312722,0.114925501,
-33.03856339,-7.11E-15,10.37077626,0.12008319,
-32.85805468,-7.11E-15,10.11868501,0.147179947,
-32.5822424,-7.11E-15,10.55564585,0.117377149,
-32.37033469,-7.11E-15,10.6026032,0.119569188,
-33.09032107,-7.09E-15,10.44305897,0.112121426,
-32.81545319,-7.11E-15,10.09439105,0.150538967,
-33.16564035,-7.11E-15,10.2940891,0.122927591,
-32.79231623,-7.11E-15,10.08119694,0.152363259,
-32.07416374,-7.09E-15,10.66823273,0.123676457,
-32.46526602,-7.09E-15,9.894692992,0.178585672,
-33.33269079,-7.11E-15,10.38935144,0.110334177,
-32.06283552,-7.08E-15,10.27117772,0.16908296,
-31.9718129,-7.12E-15,10.08183857,0.195566756,
-32.08195637,-7.12E-15,9.863991861,0.210739632,
-32.21280414,-7.08E-15,10.04283095,0.182529657,
-31.83831365,-7.11E-15,10.34587941,0.176123711,
-31.93077641,-7.09E-15,10.47225493,0.156266237,
-32.39968631,-7.09E-15,9.758278482,0.197589282,
-32.27087654,-7.09E-15,9.490337037,0.234060565,
-33.57436311,-7.09E-15,10.31609419,0.107514546,
-32.33927599,-7.11E-15,9.41188418,0.23557902,
-32.45992679,-7.11E-15,9.410924285,0.228707488,
-32.89002518,-7.11E-15,9.407502434,0.204790619,
-33.37603317,-7.11E-15,10.0527726,0.135683082,
-33.33924601,-7.11E-15,9.923475077,0.14466759,
-33.28496514,-7.13E-15,9.931862077,0.148740906,
-33.13302917,-7.08E-15,9.730137516,0.170526305,
-33.07750106,-7.13E-15,9.534970263,0.185013948,
-32.99556717,-7.13E-15,9.547629963,0.190236348,
-32.54440057,-7.12E-15,9.699240788,0.193688729,
-32.5854884,-7.11E-15,9.756800245,0.185758012,
-32.68605623,-7.11E-15,9.641450881,0.192462933,
-33.2430008,-7.08E-15,10.05925067,0.141108923,
-32.82849239,-7.11E-15,10.07943533,0.151189018,
-32.82024764,-7.11E-15,10.07983681,0.151389515,
-32.82284841,-7.11E-15,10.07194183,0.152002697,
-32.93222439,-7.11E-15,9.73991579,0.177790263,
-32.83939989,-7.11E-15,10.06692464,0.151966886,
-31.6674817,-7.11E-15,10.69727888,0.135121872,
-31.74786435,-7.10E-15,10.69153777,0.133023088,
-31.65177791,-7.11E-15,10.67581539,0.138540775,
-31.26079965,-7.11E-15,10.72632504,0.145740302,
-31.60296623,-7.11E-15,10.66782845,0.141308281,
-31.1656453,-7.12E-15,10.59627072,0.167473446,
-31.61746391,-7.11E-15,10.70085127,0.136427831,
-31.53850334,-7.10E-15,10.52099487,0.162773589,
-31.48508926,-7.10E-15,10.39932826,0.180559787,
-31.4446438,-7.08E-15,10.39271027,0.183687424,
-31.69228334,-7.11E-15,10.64626216,0.140972509,
-31.47307645,-7.11E-15,10.37196549,0.185339785,
-31.41108091,-7.10E-15,10.41719813,0.181736919,
-30.9577256,-7.11E-15,10.74797128,0.155704978,
-31.44514196,-7.14E-15,10.37467484,0.186868785,
-31.43569272,-7.19E-15,10.37559131,0.187122182,
-31.17103171,-7.19E-15,10.40126064,0.194219511,
-31.06886077,-7.05E-15,10.41117015,0.193647673,
-31.42078549,-7.11E-15,10.34708122,0.191452722,
-31.45417128,-7.13E-15,10.0477769,0.229406833,
-31.27345156,-7.05E-15,10.06530481,0.230138815,
-31.44557824,-7.13E-15,10.35887961,0.18892416,
-31.17574907,-7.11E-15,10.23047306,0.212712442,
-31.46251533,-7.11E-15,9.745688226,0.263860534,
-30.88898281,-7.08E-15,10.7152579,0.161178107,
-30.88009025,-7.21E-15,10.77559053,0.155157961,
-30.76738254,-7.11E-15,10.18246382,0.255364253,
-31.09642087,-7.09E-15,9.950444884,0.261961255,
-30.95782267,-7.16E-15,9.860520488,0.291845296,
-30.76916787,-7.11E-15,10.21672532,0.24967446,
-30.78333517,-7.12E-15,10.48860329,0.204523789,
-30.76841454,-7.11E-15,10.20226837,0.25207532,
-31.39026181,-7.11E-15,9.743245115,0.267929383,
-30.79498028,-7.11E-15,10.71207939,0.170099315,
-30.75349391,-7.12E-15,9.915933445,0.300821198,
-28.92650866,-7.10E-15,9.11071976,0.704973341,
-31.00818837,-7.13E-15,9.684935408,0.313847789,
-30.7860565,-7.11E-15,9.651035003,0.337430828,
-30.8208717,-7.12E-15,9.367811547,0.375296052,
-30.32697097,-7.11E-15,10.30834978,0.275376658,
-30.70058589,-7.11E-15,10.17547759,0.261308643,
-30.16431024,-7.10E-15,10.11938874,0.321171677,
-29.73483711,-7.10E-15,10.07447033,0.362622202,
-30.17094552,-7.12E-15,10.24672326,0.300075798,
-30.74769392,-7.10E-15,10.20381009,0.252288084,
-30.17578915,-7.11E-15,10.33967509,0.282426596,
-30.46303506,-7.13E-15,10.51243533,0.230185403,
-30.03772108,-7.13E-15,10.25663588,0.307536929,
-30.15602489,-7.08E-15,9.960388341,0.347864469,
-30.32237994,-7.13E-15,9.948010634,0.334118873,
-29.61240709,-7.08E-15,10.00083642,0.395072117,
-29.36220746,-7.12E-15,9.676142776,0.506620238,
-29.53806095,-7.10E-15,9.904354585,0.430981752,
-29.55412966,-7.11E-15,9.14157974,0.572414333,
-29.11200783,-7.06E-15,9.351449135,0.614236648,
-29.28564265,-7.12E-15,9.57678169,0.539552461,
-29.56254959,-7.09E-15,9.118127619,0.575143627,
-29.5659086,-7.14E-15,9.122486746,0.573669701,
-29.63563327,-7.11E-15,9.936144292,0.404179415,
-29.81274922,-7.08E-15,9.44282126,0.461118468,
-30.25019495,-7.17E-15,9.87645473,0.351840747,
-30.17545032,-7.11E-15,9.80236148,0.369788402,
-29.99094047,-7.05E-15,9.619459605,0.414092839,
-30.22340268,-7.11E-15,9.412266442,0.423042621,
-30.39284103,-7.13E-15,9.261246338,0.429565988,
-30.39412932,-7.09E-15,9.748166283,0.357382211,
-30.65209552,-7.11E-15,9.518241463,0.367313895,
-30.52272206,-7.11E-15,9.389995477,0.398379002,
-30.85626712,-7.23E-15,10.75450688,0.15737719,
-30.08679288,-7.11E-15,10.59541628,0.231645855,
-30.16839882,-7.11E-15,10.64449709,0.217194194,
-30.17003388,-7.11E-15,10.57705732,0.231436229,
-29.90777155,-7.11E-15,10.48774627,0.262482603,
-29.83021456,-7.10E-15,10.30240184,0.30448203,
-29.6614789,-7.11E-15,10.33961682,0.313350896,
-30.04774878,-7.11E-15,10.32586481,0.289182358,
-29.65332479,-7.11E-15,10.28332273,0.326657387,
-29.96414495,-7.11E-15,10.62246652,0.231615525,
-30.09271981,-7.11E-15,10.63633445,0.222537505,
-30.48714381,-7.11E-15,10.67887653,0.194689226,
-29.69829582,-7.12E-15,10.59379236,0.253857246,
-35.12833857,-7.05E-15,11.24388676,0.025793977,
-35.39166113,-7.08E-15,11.25227185,0.022425976,
-35.32003389,-7.11E-15,10.99596521,0.034431349,
-35.2214282,-7.11E-15,11.50649495,0.012256727,
-35.45658308,-7.09E-15,11.48458464,0.009865657,
-35.63033306,-7.11E-15,11.25987197,0.017776944,
-35.52985312,-7.09E-15,10.97641552,0.032397912,
-35.29002201,-7.11E-15,11.69999981,0.001521134,
-35.04939388,-7.11E-15,11.02118181,0.037544342,
-35.87432078,-7.09E-15,10.94432012,0.029681657,
-34.82806094,-7.11E-15,10.40283067,0.071057847,
-35.0889643,-7.13E-15,10.61607074,0.055354084,
-35.28023356,-7.11E-15,10.36069996,0.064490099,
-35.29219881,-7.10E-15,10.3447247,0.065061622,
-35.30852018,-7.11E-15,10.35806439,0.064211398,
-35.61202205,-7.13E-15,10.60612084,0.048401166,
-35.30741912,-7.11E-15,10.79461701,0.043974183,
-35.40878754,-7.11E-15,10.87746688,0.038693628,
-35.46673994,-7.12E-15,10.80009244,0.041461737,
-34.9640735,-7.11E-15,10.78281713,0.050629251,
-35.86614468,-7.12E-15,10.81381892,0.035984013,
-35.84450515,-7.11E-15,10.46842367,0.051896701,
-35.96721417,-7.11E-15,10.86949882,0.034124424,
-36.24468685,-7.11E-15,10.60474038,0.045234491,
-36.27172344,-7.10E-15,10.62423083,0.044952279,
-34.05617332,-7.11E-15,10.55611522,0.077275536,
-34.32901482,-7.11E-15,10.43988986,0.078730768,
-34.45197978,-7.08E-15,10.77662381,0.054001845,
-34.19946895,-7.11E-15,11.04724548,0.042017672,
-34.5035077,-7.11E-15,10.91773069,0.043994123,
-34.16532556,-7.08E-15,10.77453125,0.060575529,
-33.81333596,-7.12E-15,10.65955937,0.076697879,
-33.98782883,-7.09E-15,11.1374002,0.041098661,
-33.85449158,-7.11E-15,10.77226218,0.068301501,
-34.70535954,-7.10E-15,10.50507088,0.066739804,
-34.02369721,-7.09E-15,11.23562411,0.033780964,
-34.57210097,-7.13E-15,10.77750069,0.051723557,
-34.34685675,-7.08E-15,11.23798316,0.026341906,
-34.16232171,-7.11E-15,11.61524102,0.005308762,
-34.51161508,-7.08E-15,11.69999981,-3.20E-11,
-34.57025353,-7.09E-15,11.58244636,0.00650456,
-34.44847879,-7.12E-15,11.52189075,0.010179801,
-34.90081854,-7.11E-15,11.69999981,1.21E-11,
-35.04188065,-7.08E-15,11.41721034,0.015647529,
-34.74893634,-7.10E-15,11.27153628,0.024107131,
-34.80664851,-7.11E-15,11.69999981,-3.04E-14,
-34.98919749,-7.11E-15,11.69999981,1.31E-11,
-34.70856132,-7.11E-15,11.30517852,0.022235598,
-34.78211931,-7.11E-15,11.24388676,0.025645286,
-34.23472503,-7.11E-15,11.69999981,1.81E-04,
-34.73882929,-7.10E-15,11.2432996,0.026089023,
-34.70831204,-7.10E-15,11.24288569,0.026114722,
-34.70796869,-7.10E-15,11.15708249,0.030922026,
-34.70645701,-7.08E-15,10.779323,0.052086796,
-34.75440936,-7.11E-15,11.21144817,0.027872275,
-34.11236259,-7.11E-15,11.69999981,1.17E-04,
-33.60840651,-7.11E-15,10.42535791,0.098589084,
-33.96432232,-7.11E-15,11.32556572,0.029025341,
-33.97548243,-7.09E-15,11.236231,0.034771716,
-33.92923215,-7.12E-15,11.23681315,0.035863491,
-33.78636442,-7.11E-15,10.87546182,0.06370465,
-33.7991696,-7.11E-15,10.77295852,0.06991512,
-33.74610171,-7.12E-15,10.77362649,0.071550791,
-46.87771954,-7.05E-15,5.782808842,-4605.972019,
-46.78182515,-7.09E-15,5.089625353,-4594.972069,
-46.51683678,-7.08E-15,5.578278338,-4659.587465,
-46.94010159,-7.09E-15,5.23601688,-4576.904346,
-46.14410958,-7.20E-15,4.580298404,-4692.148986,
-46.36887738,-7.11E-15,4.707685674,-4656.562301,
-46.17318283,-7.17E-15,4.526685754,-4685.749704,
-46.19442788,-7.12E-15,4.715026039,-4686.904141,
-46.84317449,-7.12E-15,4.976493822,-4579.376187,
-46.4704473,-7.13E-15,3.978513888,-4588.881499,
-46.73699458,-7.11E-15,4.692196294,-4582.083993,
-47.21590169,-7.19E-15,5.974473757,-4575.180343,
-47.05643962,-7.11E-15,4.779541679,-4552.785689,
-47.76206396,-7.13E-15,4.127891667,-4471.729333,
-48.37255793,-7.10E-15,4.321978865,-4436.979961,
-48.62516988,-7.15E-15,3.330806079,-4370.468513,
-48.11337844,-7.10E-15,5.068538894,-4490.429532,
-48.17779915,-7.10E-15,5.086153354,-4492.489324,
-48.07397688,-7.11E-15,5.182034095,-4502.979782,
-48.13479115,-7.10E-15,5.125871602,-4496.834958,
-48.70872679,-7.12E-15,3.35365292,-4365.432449,
-49.05368061,-7.11E-15,4.277269446,-4403.988101,
-49.7465294,-7.11E-15,3.637417754,-4348.676501,
-50,-7.19E-15,3.5583284,-4356.196778,
-44.83727907,-7.07E-15,7.685348334,-4920.895113,
-44.86139769,-7.19E-15,7.703818397,-4915.835394,
-44.85839476,-7.07E-15,7.67900599,-4917.51111,
-45.78785462,-7.14E-15,8.413300037,-4721.478826,
-45.72873438,-7.11E-15,7.924340343,-4754.846892,
-45.31258275,-7.11E-15,8.049336363,-4821.183634,
-45.78791032,-7.19E-15,8.413295517,-4738.856704,
-44.8563707,-7.12E-15,7.662281668,-4918.183128,
-45.68884375,-7.08E-15,7.594734554,-4771.47074,
-44.93543356,-7.08E-15,7.655866484,-4904.249342,
-46.34607638,-7.13E-15,7.73891444,-4662.804472,
-46.11287493,-7.08E-15,7.560328537,-4696.740841,
-44.81187287,-7.08E-15,7.665892236,-4925.756593,
-45.78788642,-7.09E-15,8.413324392,-4729.48122,
-46.5213168,-7.19E-15,7.527187441,-4645.395235,
-44.78280361,-7.09E-15,7.712914689,-4930.209337,
-44.25773768,-7.11E-15,7.972189213,-5022.837999,
-44.39612457,-7.08E-15,8.338407048,-4995.574607,
-44.23897101,-7.06E-15,8.592618789,-5022.140269,
-43.88782892,-7.08E-15,8.766010723,-5080.074362,
-43.98037628,-7.13E-15,9.01092186,-5065.853822,
-43.69513841,-7.11E-15,9.472322889,-5126.115391,
-44.828346,-7.15E-15,7.707643721,-4922.078754,
-44.53347504,-7.24E-15,8.443590177,-4969.084492,
-44.48518128,-7.19E-15,8.564122999,-4976.78306,
-44.22967102,-7.19E-15,9.20183202,-5019.606091,
-44.66386459,-7.08E-15,8.543442618,-4940.399417,
-45.00877872,-7.16E-15,8.807578206,-4854.693035,
-45.13652826,-7.11E-15,8.48873765,-4844.155251,
-44.70815168,-7.16E-15,8.355198122,-4934.783034,
-45.78781823,-7.09E-15,8.413358898,-4689.794413,
-44.54671373,-7.13E-15,9.041398104,-4952.497933,
-44.86290041,-7.07E-15,7.64276515,-4916.863594,
-45.81753237,-7.11E-15,7.210099671,-4748.844731,
-46.27797232,-7.08E-15,7.293266845,-4680.750259,
-44.82985945,-7.14E-15,7.636797113,-4922.84867,
-45.16635564,-7.09E-15,7.092480583,-4864.021662,
-44.90622863,-7.11E-15,7.513262259,-4909.497641,
-45.90852668,-7.13E-15,6.938128544,-4738.497468,
-45.22762116,-7.12E-15,6.993377423,-4853.311089,
-45.50285182,-7.08E-15,6.548164053,-4805.091849,
-46.95188836,-7.11E-15,6.564663827,-4598.310713,
-46.67352226,-7.08E-15,6.29707787,-4642.064763,
-46.8039433,-7.13E-15,6.895388448,-4610.27496,
-46.33909825,-7.11E-15,5.97560493,-4688.917613,
-45.89840176,-7.11E-15,5.551975079,-4755.035041,
-46.10487839,-7.13E-15,6.499193029,-4719.28061,
-46.5035536,-7.05E-15,6.725142422,-4663.941087,
-45.62931515,-7.08E-15,6.229667304,-4789.017989,
-44.68097078,-7.22E-15,7.063934044,-4954.956746,
-44.98780161,-7.22E-15,6.4054773,-4903.8469,
-45.09564673,-7.11E-15,7.010411474,-4879.241704,
-45.14342296,-7.11E-15,7.004244955,-4870.518315,
-45.12486559,-7.11E-15,6.932843755,-4874.492646,
-44.92981811,-7.11E-15,6.817940593,-4911.218336,
-45.34067498,-7.08E-15,6.35993164,-4836.87245,
-44.96033308,-7.10E-15,5.918483468,-4903.937416,
-45.43703813,-7.13E-15,6.140227687,-4822.167277,
-46.33040674,-7.19E-15,7.988848185,-4667.737436,
-46.44681849,-7.13E-15,7.897758899,-4666.552944,
-45.78790016,-7.20E-15,8.413346054,-4768.209595,
-46.2859488,-7.11E-15,8.697961114,-4633.212343,
-45.78802115,-7.10E-15,8.413536825,-4768.173048,
-46.20952044,-7.09E-15,9.078133063,-4620.11363,
-44.12769624,-7.19E-15,9.481661712,-5031.733346,
-44.54242303,-7.12E-15,9.490615568,-4925.313168,
-44.31714743,-7.22E-15,9.282604475,-4994.782459,
-44.98319427,-7.12E-15,9.500131717,-4812.209908,
-45.22375632,-7.05E-15,9.006080508,-4778.72003,
-44.75817066,-7.11E-15,9.49527351,-4869.951662,
-45.48422942,-7.13E-15,9.246591649,-4734.671403,
-45.78787341,-7.15E-15,8.41336009,-4729.080498,
-45.38864508,-7.19E-15,9.508885307,-4742.275089,
-45.7878926,-7.15E-15,8.413383047,-4790.119414,
-45.58517491,-7.16E-15,9.405756782,-4736.39794,
-46.00870762,-7.11E-15,9.183509073,-4673.509077,
-42.25569038,-7.11E-15,10.85146532,-5671.863466,
-42.1997751,-7.11E-15,10.85645948,-5705.285985,
-42.19116502,-7.11E-15,10.95246589,-5726.026157,
-42.27856832,-7.11E-15,10.88404901,-5663.203275,
